Data;Dia da Semana;Nome do Cliente;Número da Mesa;Quantidade de Pessoas;Tipo de Pedido;Sabor;Quantidade;Massa;Retirar Ingredientes;Adicionar Ingredientes Extras;Tipo de Bebida;Marca/Sabor da Bebida;Quantidade de Bebidas;Especificação da Bebida;Quantidade de Copos;Quantidade de Pratos;Forma de Pagamento;Pedido para Viagem
2024-09-24;Tuesday;Alice;18;5;Pizza;Marguerita;2;Tradicional;Sem tomate;Nenhum;Suco;Suco de Frutas;5;Com Gelo;5;5;Pix;Não
2024-09-24;Tuesday;Bruno;33;1;Pizza;Pistache;0;Recheada;Nenhum;Morango extra;Drink;Margarita;1;Com Gelo;1;2;Cartão de Crédito;Sim
2024-09-24;Tuesday;Gustavo;40;2;Pizza;Siciliana;1;Tradicional;Sem cebola;Bacon extra;Água;Água Sem Gás;4;Sem Gelo;4;4;Pix;Não
2024-09-24;Tuesday;Tatiana;9;8;Pizza;Nutella;4;Fina;Sem morango;Nenhum;Água;Água Sem Gás;16;Sem Gelo;16;16;Cartão de Crédito;Não
2024-09-24;Tuesday;Fernanda;27;6;Esfiha;Vegetariana;24;Recheada;Nenhum;Bacon extra;"Refrigerante;Suco";"Sprite;Suco Natural";"6;6";"Temperatura Ambiente;Com Gelo";12;12;Dinheiro;Sim
2024-09-24;Tuesday;Mariana;16;6;Esfiha;Portuguesa;24;Tradicional;Nenhum;Catupiry extra;Refrigerante;Guaraná Antártica;6;Temperatura Ambiente;6;6;Vale Refeição;Não
2024-09-24;Tuesday;Heloísa;37;5;Pizza;Romeu e Julieta;2;Tradicional;Nenhum;Nenhum;Suco;Suco de Frutas;5;Com Gelo;5;5;Pix;Não
2024-09-24;Tuesday;Quésia;40;2;Pizza;Frango com Queijo;1;Fina;Nenhum;Bacon extra;Cerveja;Corona;4;Com Gelo e Limão;4;2;Cartão de Crédito;Não
2024-09-24;Tuesday;Ana;38;6;Esfiha;Romeu e Julieta;24;Tradicional;Nenhum;Chocolate extra;Refrigerante;Guaraná Antártica;6;Temperatura Ambiente;6;6;Vale Refeição;Não
2024-09-24;Tuesday;Zeca;44;7;Pizza;Chocolate;3;Recheada;Nenhum;Morango extra;Cerveja;Império Pilsen;14;Com Gelo e Limão;14;7;Cartão de Crédito;Sim
2024-09-24;Tuesday;Samuel;12;4;Esfiha;Pistache;16;Tradicional;Sem morango;Leite condensado extra;Refrigerante;Fanta Laranja;4;Com Gelo e Limão;4;8;Cartão de Débito;Não
2024-09-24;Tuesday;Isaac;18;6;Esfiha;Nutella;24;Recheada;Nenhum;Morango extra;"Refrigerante;Suco";"Sprite;Suco Natural";"6;6";"Temperatura Ambiente;Com Gelo";12;12;Dinheiro;Sim
2024-09-24;Tuesday;Igor;44;4;Esfiha;Pepperoni;16;Fina;Sem tomate;Bacon extra;Cerveja;Império Pilsen;8;Com Gelo e Limão;8;4;Pix;Sim
2024-09-24;Tuesday;Otávio;17;7;Pizza;Pepperoni;3;Recheada;Sem tomate;Nenhum;Cerveja;Império Pilsen;14;Com Gelo e Limão;14;7;Cartão de Crédito;Sim
2024-09-24;Tuesday;Yasmin;29;2;Esfiha;Baiana;8;Tradicional;Sem cebola;Queijo extra;Refrigerante;Fanta Laranja;2;Com Gelo e Limão;2;2;Cartão de Débito;Não
2024-09-24;Tuesday;Nina;35;6;Esfiha;Mequi;24;Fina;Sem azeitonas;Queijo extra;"Água;Cerveja";"Água Mineral;Heineken";"12;12";"Sem Gelo;Sem Gelo";24;6;Cartão de Crédito;Sim
2024-09-24;Tuesday;Davi;20;5;Esfiha;Vegetariana;20;Tradicional;Nenhum;Nenhum;Drink;Piña Colada;5;Com Gelo e Limão;5;10;Cartão de Crédito;Sim
2024-09-24;Tuesday;Davi;18;5;Esfiha;Calabresa;20;Tradicional;Sem azeitonas;Nenhum;Drink;Piña Colada;5;Com Gelo e Limão;5;10;Cartão de Crédito;Sim
2024-09-24;Tuesday;Paulo;23;5;Pizza;Marguerita;2;Tradicional;Nenhum;Nenhum;Suco;Del Valle Uva;5;Sem Gelo;5;5;Cartão de Crédito;Sim
2024-09-24;Tuesday;Davi;5;5;Pizza;Vegetariana;2;Tradicional;Sem tomate;Bacon extra;Suco;Del Valle Uva;5;Sem Gelo;5;5;Cartão de Crédito;Sim
2024-09-24;Tuesday;Juliana;41;5;Pizza;Siciliana;2;Tradicional;Nenhum;Nenhum;Refrigerante;Fanta Laranja;5;Com Gelo;5;10;Cartão de Crédito;Não
2024-09-24;Tuesday;Tatiana;34;5;Pizza;Pepperoni;2;Tradicional;Sem cebola;Cebola extra;Refrigerante;Fanta Laranja;5;Com Gelo;5;10;Cartão de Crédito;Não
2024-09-24;Tuesday;Mariana;34;4;Esfiha;Frango com Queijo;16;Tradicional;Sem queijo;Nenhum;Vinho;Vinho Branco;2;Temperatura Ambiente;2;8;Cartão de Débito;Não
2024-09-24;Tuesday;Daniela;29;4;Esfiha;Napoli ao Pesto;16;Tradicional;Nenhum;Queijo extra;Vinho;Vinho Branco;2;Temperatura Ambiente;2;8;Cartão de Débito;Não
2024-09-24;Tuesday;Cecília;2;4;Esfiha;Chocolate;16;Recheada;Nenhum;Nenhum;Cerveja;Skol;8;Com Gelo;8;4;Cartão de Débito;Sim
2024-09-24;Tuesday;Karen;13;4;Esfiha;Siciliana;16;Tradicional;Nenhum;Catupiry extra;Cerveja;Brahma;8;Sem Gelo;8;4;Cartão de Crédito;Não
2024-09-24;Tuesday;Nathan;12;4;Esfiha;Banana com Canela;16;Tradicional;Sem morango;Chocolate extra;Cerveja;Brahma;8;Sem Gelo;8;4;Cartão de Crédito;Não
2024-09-24;Tuesday;Igor;22;5;Pizza;Mequi;2;Recheada;Nenhum;Nenhum;Suco;Del Valle Uva;5;Com Gelo;5;5;Cartão de Débito;Não
2024-09-24;Tuesday;Lara;44;3;Pizza;Mequi;1;Tradicional;Sem cebola;Bacon extra;Água;Água Sem Gás;6;Com Gelo;6;6;Cartão de Débito;Sim
2024-09-24;Tuesday;Paulo;29;10;Pizza;Calabresa;5;Fina;Nenhum;Nenhum;Água;Água com Gás;20;Com Gelo e Limão;20;10;Transferência;Sim
2024-09-24;Tuesday;Gabriel;8;10;Pizza;Mequi;5;Fina;Nenhum;Bacon extra;Água;Água com Gás;20;Com Gelo e Limão;20;10;Transferência;Sim
2024-09-24;Tuesday;Igor;27;15;Esfiha;Napoli ao Pesto;60;Tradicional;Sem cebola;Bacon extra;"Refrigerante;Água;Drink;Cerveja";"Sprite;H2O;Piña Colada;Skol";"15;30;15;30";"Sem Gelo;Com Gelo e Limão;Sem Gelo;Com Gelo e Limão";90;15;Cartão de Crédito;Não
2024-09-24;Tuesday;Ricardo;24;10;Esfiha;Napolitana;40;Tradicional;Sem cebola;Nenhum;Suco;Suco de Frutas;10;Com Gelo e Limão;10;10;Cartão de Débito;Não
2024-09-24;Tuesday;Miguel;8;3;Pizza;Siciliana;1;Tradicional;Sem cebola;Catupiry extra;Refrigerante;Guaraná Antártica;3;Sem Gelo;3;6;Dinheiro;Sim
2024-09-24;Tuesday;Otávio;12;10;Esfiha;Romeu e Julieta;40;Tradicional;Nenhum;Leite condensado extra;Suco;Suco de Frutas;10;Com Gelo e Limão;10;10;Cartão de Débito;Não
2024-09-24;Tuesday;Ursula;47;10;Esfiha;Napoli ao Pesto;40;Tradicional;Sem queijo;Bacon extra;Suco;Suco de Frutas;10;Com Gelo e Limão;10;10;Cartão de Débito;Não
2024-09-24;Tuesday;Karen;16;10;Esfiha;Calabresa;40;Tradicional;Sem tomate;Bacon extra;Suco;Suco de Frutas;10;Com Gelo e Limão;10;10;Cartão de Débito;Não
2024-09-24;Tuesday;Sabrina;2;15;Esfiha;Alho com Queijo;60;Tradicional;Nenhum;Nenhum;"Refrigerante;Água;Drink;Cerveja";"Sprite;H2O;Piña Colada;Skol";"15;30;15;30";"Sem Gelo;Com Gelo e Limão;Sem Gelo;Com Gelo e Limão";90;15;Cartão de Crédito;Não
2024-09-24;Tuesday;Yasmin;22;15;Esfiha;Nutella;60;Tradicional;Sem morango;Chocolate extra;"Refrigerante;Água;Drink;Cerveja";"Sprite;H2O;Piña Colada;Skol";"15;30;15;30";"Sem Gelo;Com Gelo e Limão;Sem Gelo;Com Gelo e Limão";90;15;Cartão de Crédito;Não
2024-09-24;Tuesday;Davi;44;5;Esfiha;Pistache;20;Recheada;Sem chocolate;Nenhum;Refrigerante;Fanta Laranja;5;Com Gelo;5;10;Pix;Não
2024-09-24;Tuesday;Ana;30;10;Pizza;Vegetariana;5;Fina;Sem tomate;Nenhum;Água;Água com Gás;20;Com Gelo e Limão;20;10;Transferência;Sim
2024-09-24;Tuesday;Júlia;3;5;Pizza;Romeu e Julieta;2;Recheada;Nenhum;Nenhum;Suco;Del Valle Uva;5;Com Gelo;5;5;Cartão de Débito;Não
2024-09-24;Tuesday;Ricardo;26;3;Esfiha;Pepperoni;12;Tradicional;Sem cebola;Nenhum;Refrigerante;Pepsi;3;Temperatura Ambiente;3;6;Cartão de Débito;Não
2024-09-24;Tuesday;Nina;48;3;Esfiha;Alho com Queijo;12;Recheada;Sem queijo;Queijo extra;Suco;Del Valle Maracujá;3;Com Gelo e Limão;3;3;Pix;Não
2024-09-24;Tuesday;Davi;4;7;Pizza;Corleone;3;Fina;Nenhum;Bacon extra;Água;Água com Gás;14;Sem Gelo;14;7;Cartão de Débito;Não
2024-09-24;Tuesday;Carlos;19;7;Pizza;Pistache;3;Fina;Sem leite condensado;Morango extra;Água;Água com Gás;14;Sem Gelo;14;7;Cartão de Débito;Não
2024-09-24;Tuesday;Juliana;15;7;Pizza;Pepperoni;3;Fina;Nenhum;Queijo extra;Água;Água com Gás;14;Sem Gelo;14;7;Cartão de Débito;Não
2024-09-24;Tuesday;Nina;7;7;Pizza;Portuguesa;3;Fina;Sem queijo;Bacon extra;Água;Água com Gás;14;Sem Gelo;14;7;Cartão de Débito;Não
2024-09-24;Tuesday;Tatiana;34;4;Pizza;Napoli ao Pesto;2;Tradicional;Nenhum;Bacon extra;Refrigerante;Pepsi;4;Com Gelo;4;4;Pix;Não
2024-09-24;Tuesday;Otávio;6;3;Pizza;Napoli ao Pesto;1;Tradicional;Nenhum;Queijo extra;Refrigerante;Coca-Cola;3;Temperatura Ambiente;3;3;Cartão de Crédito;Não
2024-09-24;Tuesday;Lara;14;3;Pizza;Romeu e Julieta;1;Tradicional;Nenhum;Nenhum;Refrigerante;Coca-Cola;3;Temperatura Ambiente;3;3;Cartão de Crédito;Não
2024-09-24;Tuesday;William;24;15;Pizza;Baiana;7;Fina;Sem azeitonas;Queijo extra;"Suco;Refrigerante;Água;Cerveja";"Suco de Frutas;Sprite;H2O;Império Pilsen";"15;15;30;30";"Com Gelo;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Sim
2024-09-24;Tuesday;Karen;22;15;Pizza;Nutella;7;Fina;Sem morango;Chocolate extra;"Suco;Refrigerante;Água;Cerveja";"Suco de Frutas;Sprite;H2O;Império Pilsen";"15;15;30;30";"Com Gelo;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Sim
2024-09-24;Tuesday;William;11;15;Pizza;Vegetariana;7;Fina;Sem cebola;Cebola extra;"Suco;Refrigerante;Água;Cerveja";"Suco de Frutas;Sprite;H2O;Império Pilsen";"15;15;30;30";"Com Gelo;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Sim
2024-09-24;Tuesday;Bernardo;2;15;Pizza;Alho com Queijo;7;Fina;Nenhum;Nenhum;"Suco;Refrigerante;Água;Cerveja";"Suco de Frutas;Sprite;H2O;Império Pilsen";"15;15;30;30";"Com Gelo;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Sim
2024-09-24;Tuesday;Daniela;16;4;Pizza;Chocolate;2;Fina;Sem morango;Leite condensado extra;Cerveja;Império Pilsen;8;Com Gelo e Limão;8;4;Pix;Sim
2024-09-24;Tuesday;Thiago;12;4;Esfiha;Vegetariana;16;Tradicional;Nenhum;Nenhum;Água;Água com Gás;8;Sem Gelo;8;8;Cartão de Crédito;Sim
2024-09-24;Tuesday;William;33;6;Esfiha;Calabresa;24;Tradicional;Sem tomate;Queijo extra;Água;Água Sem Gás;12;Com Gelo;12;6;Cartão de Débito;Não
2024-09-24;Tuesday;Ricardo;37;6;Esfiha;Romeu e Julieta;24;Tradicional;Sem chocolate;Leite condensado extra;Água;Água Sem Gás;12;Com Gelo;12;6;Cartão de Débito;Não
2024-09-24;Tuesday;Zeca;25;1;Pizza;Frango com Queijo;0;Recheada;Nenhum;Catupiry extra;Refrigerante;Coca-Cola;1;Com Gelo;1;1;Dinheiro;Sim
2024-09-24;Tuesday;Sabrina;9;5;Pizza;Calabresa;2;Fina;Nenhum;Nenhum;Refrigerante;Guaraná Antártica;5;Sem Gelo;5;5;Pix;Não
2024-09-24;Tuesday;Isaac;12;5;Pizza;Romeu e Julieta;2;Fina;Nenhum;Chocolate extra;Refrigerante;Guaraná Antártica;5;Sem Gelo;5;5;Pix;Não
2024-09-24;Tuesday;Karen;47;5;Pizza;Pepperoni;2;Fina;Nenhum;Bacon extra;Refrigerante;Guaraná Antártica;5;Sem Gelo;5;5;Pix;Não
2024-09-24;Tuesday;Felipe;19;12;Pizza;Marguerita;6;Tradicional;Nenhum;Bacon extra;"Cerveja;Água;Refrigerante;Suco";"Antarctica;Água Sem Gás;Sprite;Del Valle Uva";"24;24;12;12";"Sem Gelo;Temperatura Ambiente;Com Gelo;Sem Gelo";72;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Ana;22;12;Pizza;Chocolate;6;Tradicional;Sem chocolate;Nenhum;"Cerveja;Água;Refrigerante;Suco";"Antarctica;Água Sem Gás;Sprite;Del Valle Uva";"24;24;12;12";"Sem Gelo;Temperatura Ambiente;Com Gelo;Sem Gelo";72;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Alice;15;12;Pizza;Corleone;6;Tradicional;Sem cebola;Catupiry extra;"Cerveja;Água;Refrigerante;Suco";"Antarctica;Água Sem Gás;Sprite;Del Valle Uva";"24;24;12;12";"Sem Gelo;Temperatura Ambiente;Com Gelo;Sem Gelo";72;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Mariana;16;12;Pizza;Bacon;6;Tradicional;Sem azeitonas;Cebola extra;"Cerveja;Água;Refrigerante;Suco";"Antarctica;Água Sem Gás;Sprite;Del Valle Uva";"24;24;12;12";"Sem Gelo;Temperatura Ambiente;Com Gelo;Sem Gelo";72;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Ana;21;5;Esfiha;Corleone;20;Fina;Nenhum;Catupiry extra;Cerveja;Skol;10;Temperatura Ambiente;10;5;Dinheiro;Sim
2024-09-24;Tuesday;Olívia;26;5;Esfiha;Chocolate;20;Fina;Nenhum;Nenhum;Cerveja;Skol;10;Temperatura Ambiente;10;5;Dinheiro;Sim
2024-09-24;Tuesday;Pietra;21;6;Esfiha;Marguerita;24;Fina;Sem tomate;Cebola extra;"Água;Cerveja";"Água Mineral;Heineken";"12;12";"Sem Gelo;Sem Gelo";24;6;Cartão de Crédito;Sim
2024-09-24;Tuesday;Mariana;39;5;Esfiha;Portuguesa;20;Fina;Sem tomate;Nenhum;Cerveja;Skol;10;Temperatura Ambiente;10;5;Dinheiro;Sim
2024-09-24;Tuesday;Júlia;1;8;Pizza;Pepperoni;4;Fina;Sem cebola;Nenhum;Água;Água Sem Gás;16;Sem Gelo;16;16;Cartão de Crédito;Não
2024-09-24;Tuesday;Vinícius;23;5;Esfiha;Zucchini ao Pesto;20;Recheada;Sem tomate;Queijo extra;Refrigerante;Fanta Laranja;5;Com Gelo;5;10;Pix;Não
2024-09-24;Tuesday;Thiago;19;4;Pizza;Chocolate;2;Tradicional;Nenhum;Chocolate extra;Suco;Suco de Frutas;4;Com Gelo;4;8;Pix;Sim
2024-09-24;Tuesday;Davi;8;9;Esfiha;Frango com Queijo;36;Tradicional;Nenhum;Catupiry extra;"Refrigerante;Cerveja";"Coca-Cola;Império Pilsen";"9;18";"Com Gelo;Com Gelo";27;9;Pix;Sim
2024-09-24;Tuesday;Ursula;39;9;Esfiha;Marguerita;36;Tradicional;Nenhum;Catupiry extra;"Refrigerante;Cerveja";"Coca-Cola;Império Pilsen";"9;18";"Com Gelo;Com Gelo";27;9;Pix;Sim
2024-09-24;Tuesday;Zeca;16;9;Esfiha;Napoli ao Pesto;36;Tradicional;Sem azeitonas;Nenhum;"Refrigerante;Cerveja";"Coca-Cola;Império Pilsen";"9;18";"Com Gelo;Com Gelo";27;9;Pix;Sim
2024-09-24;Tuesday;Gustavo;24;4;Pizza;Bacon;2;Tradicional;Nenhum;Catupiry extra;Suco;Suco de Frutas;4;Com Gelo;4;8;Pix;Sim
2024-09-24;Tuesday;Daniela;49;6;Pizza;Banana com Canela;3;Recheada;Sem leite condensado;Morango extra;"Refrigerante;Suco";"Sprite;Del Valle Uva";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Transferência;Sim
2024-09-24;Tuesday;Yasmin;14;8;Pizza;Vegetariana;4;Tradicional;Nenhum;Nenhum;"Água;Refrigerante";"Água Sem Gás;Pepsi";"16;8";"Sem Gelo;Com Gelo";24;8;Pix;Não
2024-09-24;Tuesday;Lara;31;5;Esfiha;Zucchini ao Pesto;20;Tradicional;Sem azeitonas;Bacon extra;Refrigerante;Guaraná Antártica;5;Com Gelo e Limão;5;10;Cartão de Crédito;Sim
2024-09-24;Tuesday;Rafaela;43;6;Pizza;Bacon;3;Recheada;Sem azeitonas;Nenhum;"Refrigerante;Suco";"Sprite;Del Valle Uva";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Transferência;Sim
2024-09-24;Tuesday;Davi;20;2;Pizza;Corleone;1;Sem Glúten;Sem cebola;Bacon extra;Cerveja;Brahma;4;Com Gelo e Limão;4;2;Cartão de Débito;Não
2024-09-24;Tuesday;Karen;48;6;Pizza;Mequi;3;Recheada;Sem tomate;Nenhum;"Refrigerante;Suco";"Sprite;Del Valle Uva";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Transferência;Sim
2024-09-24;Tuesday;Vinícius;39;3;Esfiha;Romeu e Julieta;12;Fina;Sem leite condensado;Chocolate extra;Refrigerante;Coca-Cola;3;Com Gelo e Limão;3;3;Dinheiro;Não
2024-09-24;Tuesday;Carlos;39;6;Esfiha;Napolitana;24;Fina;Sem azeitonas;Cebola extra;"Refrigerante;Cerveja";"Sprite;Corona";"6;12";"Temperatura Ambiente;Com Gelo e Limão";18;12;Dinheiro;Não
2024-09-24;Tuesday;Daniela;39;6;Esfiha;Alho com Queijo;24;Fina;Nenhum;Queijo extra;"Refrigerante;Cerveja";"Sprite;Corona";"6;12";"Temperatura Ambiente;Com Gelo e Limão";18;12;Dinheiro;Não
2024-09-24;Tuesday;Heloísa;16;2;Esfiha;Marguerita;8;Fina;Sem queijo;Nenhum;Suco;Suco de Frutas;2;Com Gelo;2;2;Dinheiro;Não
2024-09-24;Tuesday;Juliana;35;8;Pizza;Banana com Canela;4;Tradicional;Sem leite condensado;Chocolate extra;"Água;Refrigerante";"Água Sem Gás;Pepsi";"16;8";"Sem Gelo;Com Gelo";24;8;Pix;Não
2024-09-24;Tuesday;Elena;30;4;Pizza;Vegetariana;2;Tradicional;Nenhum;Cebola extra;Cerveja;Skol;8;Com Gelo;8;4;Dinheiro;Não
2024-09-24;Tuesday;Vinícius;12;4;Pizza;Romeu e Julieta;2;Tradicional;Sem chocolate;Chocolate extra;Cerveja;Skol;8;Com Gelo;8;4;Dinheiro;Não
2024-09-24;Tuesday;Davi;50;3;Pizza;Bacon;1;Tradicional;Sem azeitonas;Nenhum;Água;H2O;6;Com Gelo;6;3;Pix;Sim
2024-09-24;Tuesday;Helena;10;3;Pizza;Pistache;1;Tradicional;Nenhum;Leite condensado extra;Água;H2O;6;Com Gelo;6;3;Pix;Sim
2024-09-24;Tuesday;Mariana;39;8;Pizza;Banana com Canela;4;Tradicional;Nenhum;Leite condensado extra;"Cerveja;Água";"Skol;Água Sem Gás";"16;16";"Com Gelo;Com Gelo";32;8;Pix;Não
2024-09-24;Tuesday;Otávio;20;8;Pizza;Napoli ao Pesto;4;Tradicional;Sem queijo;Nenhum;"Cerveja;Água";"Skol;Água Sem Gás";"16;16";"Com Gelo;Com Gelo";32;8;Pix;Não
2024-09-24;Tuesday;Rafaela;49;8;Pizza;Pepperoni;4;Tradicional;Nenhum;Bacon extra;"Cerveja;Água";"Skol;Água Sem Gás";"16;16";"Com Gelo;Com Gelo";32;8;Pix;Não
2024-09-24;Tuesday;Juliana;13;8;Pizza;Queijo;4;Tradicional;Nenhum;Cebola extra;"Cerveja;Água";"Skol;Água Sem Gás";"16;16";"Com Gelo;Com Gelo";32;8;Pix;Não
2024-09-24;Tuesday;Ximena;26;7;Esfiha;Nutella;28;Tradicional;Sem morango;Chocolate extra;Refrigerante;Guaraná Antártica;7;Com Gelo;7;7;Dinheiro;Não
2024-09-24;Tuesday;Quésia;11;7;Esfiha;Mequi;28;Tradicional;Sem queijo;Bacon extra;Refrigerante;Guaraná Antártica;7;Com Gelo;7;7;Dinheiro;Não
2024-09-24;Tuesday;Lara;46;7;Esfiha;Alho com Queijo;28;Tradicional;Sem queijo;Nenhum;Refrigerante;Guaraná Antártica;7;Com Gelo;7;7;Dinheiro;Não
2024-09-24;Tuesday;Karen;40;1;Pizza;Vegetariana;0;Fina;Sem tomate;Nenhum;Cerveja;Brahma;2;Com Gelo e Limão;2;1;Cartão de Débito;Sim
2024-09-24;Tuesday;Leonardo;28;6;Esfiha;Frango com Queijo;24;Tradicional;Sem azeitonas;Catupiry extra;"Refrigerante;Cerveja";"Guaraná Antártica;Brahma";"6;12";"Sem Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Júlia;3;7;Esfiha;Frango com Queijo;28;Tradicional;Nenhum;Queijo extra;Refrigerante;Guaraná Antártica;7;Com Gelo;7;7;Dinheiro;Não
2024-09-24;Tuesday;Nina;38;6;Esfiha;Chocolate;24;Tradicional;Sem morango;Leite condensado extra;"Refrigerante;Cerveja";"Guaraná Antártica;Brahma";"6;12";"Sem Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2024-09-24;Tuesday;Isaac;29;8;Pizza;Baiana;4;Tradicional;Sem tomate;Queijo extra;"Água;Refrigerante";"Água Sem Gás;Pepsi";"16;8";"Sem Gelo;Com Gelo";24;8;Pix;Não
2024-09-24;Tuesday;Karen;30;8;Pizza;Marguerita;4;Tradicional;Sem cebola;Catupiry extra;"Água;Refrigerante";"Água Sem Gás;Pepsi";"16;8";"Sem Gelo;Com Gelo";24;8;Pix;Não
2024-09-24;Tuesday;Daniela;5;2;Esfiha;Baiana;8;Fina;Sem azeitonas;Nenhum;Suco;Suco Natural;2;Com Gelo;2;2;Pix;Não
2024-09-24;Tuesday;Ana;12;3;Esfiha;Vegetariana;12;Fina;Nenhum;Queijo extra;Cerveja;Heineken;6;Com Gelo e Limão;6;6;Cartão de Crédito;Não
2024-09-24;Tuesday;Juliana;24;5;Esfiha;Marguerita;20;Tradicional;Nenhum;Queijo extra;Refrigerante;Guaraná Antártica;5;Com Gelo e Limão;5;10;Cartão de Crédito;Sim
2024-09-24;Tuesday;Pietra;19;4;Pizza;Nutella;2;Tradicional;Nenhum;Morango extra;Vinho;Vinho Rosé;2;Sem Gelo;2;4;Cartão de Crédito;Sim
2024-09-24;Tuesday;Sabrina;37;3;Pizza;Portuguesa;1;Tradicional;Nenhum;Cebola extra;Água;H2O;6;Com Gelo;6;3;Pix;Sim
2024-09-24;Tuesday;Bernardo;35;3;Pizza;Vegetariana;1;Tradicional;Sem tomate;Nenhum;Água;H2O;6;Com Gelo;6;3;Pix;Sim
2024-09-24;Tuesday;Cecília;30;1;Pizza;Pistache;0;Fina;Sem leite condensado;Nenhum;Refrigerante;Guaraná Antártica;1;Sem Gelo;1;1;Pix;Não
2024-09-24;Tuesday;Bruno;47;8;Pizza;Romeu e Julieta;4;Tradicional;Nenhum;Chocolate extra;"Suco;Refrigerante";"Del Valle Laranja;Fanta Laranja";"8;8";"Com Gelo;Com Gelo";16;8;Cartão de Débito;Não
2024-09-24;Tuesday;Gustavo;1;8;Pizza;Bacon;4;Tradicional;Sem azeitonas;Bacon extra;"Suco;Refrigerante";"Del Valle Laranja;Fanta Laranja";"8;8";"Com Gelo;Com Gelo";16;8;Cartão de Débito;Não
2024-09-24;Tuesday;Daniela;37;3;Esfiha;Calabresa;12;Fina;Sem tomate;Catupiry extra;Cerveja;Heineken;6;Com Gelo e Limão;6;6;Cartão de Crédito;Não
2024-09-24;Tuesday;Karen;11;5;Esfiha;Marguerita;20;Tradicional;Nenhum;Nenhum;Refrigerante;Sprite;5;Sem Gelo;5;10;Cartão de Débito;Sim
2024-09-24;Tuesday;Quésia;31;5;Esfiha;Vegetariana;20;Tradicional;Sem cebola;Catupiry extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Cartão de Débito;Sim
2024-09-24;Tuesday;Gustavo;35;5;Esfiha;Zucchini ao Pesto;20;Tradicional;Nenhum;Nenhum;Refrigerante;Sprite;5;Sem Gelo;5;10;Cartão de Débito;Sim
2024-09-24;Tuesday;Igor;31;8;Esfiha;Nutella;32;Recheada;Sem chocolate;Nenhum;Refrigerante;Guaraná Antártica;8;Com Gelo e Limão;8;8;Pix;Não
2024-09-24;Tuesday;Otávio;44;12;Pizza;Alho com Queijo;6;Recheada;Nenhum;Cebola extra;"Água;Refrigerante";"Água Mineral;Coca-Cola";"24;12";"Com Gelo;Com Gelo";36;12;Cartão de Débito;Sim
2024-09-24;Tuesday;William;29;12;Pizza;Frango com Queijo;6;Recheada;Sem cebola;Queijo extra;"Água;Refrigerante";"Água Mineral;Coca-Cola";"24;12";"Com Gelo;Com Gelo";36;12;Cartão de Débito;Sim
2024-09-24;Tuesday;Daniela;38;12;Pizza;Pistache;6;Recheada;Sem chocolate;Nenhum;"Água;Refrigerante";"Água Mineral;Coca-Cola";"24;12";"Com Gelo;Com Gelo";36;12;Cartão de Débito;Sim
2024-09-24;Tuesday;Yasmin;44;8;Esfiha;Napoli ao Pesto;32;Recheada;Sem queijo;Bacon extra;Refrigerante;Guaraná Antártica;8;Com Gelo e Limão;8;8;Pix;Não
2024-09-24;Tuesday;Miguel;7;8;Pizza;Queijo;4;Tradicional;Nenhum;Queijo extra;"Suco;Refrigerante";"Del Valle Laranja;Fanta Laranja";"8;8";"Com Gelo;Com Gelo";16;8;Cartão de Débito;Não
2024-09-24;Tuesday;Leonardo;10;3;Pizza;Napoli ao Pesto;1;Sem Glúten;Sem tomate;Nenhum;Refrigerante;Fanta Laranja;3;Com Gelo;3;3;Cartão de Crédito;Não
2024-09-24;Tuesday;Ximena;27;12;Pizza;Romeu e Julieta;6;Tradicional;Sem chocolate;Leite condensado extra;Vinho;Vinho Rosé;6;Sem Gelo;6;24;Vale Refeição;Não
2024-09-24;Tuesday;Yasmin;16;12;Pizza;Bacon;6;Tradicional;Nenhum;Nenhum;Vinho;Vinho Rosé;6;Sem Gelo;6;24;Vale Refeição;Não
2024-09-24;Tuesday;Karen;17;1;Esfiha;Napoli ao Pesto;4;Recheada;Sem cebola;Catupiry extra;Água;Água Mineral;2;Com Gelo e Limão;2;2;Cartão de Débito;Não
2024-09-24;Tuesday;Gustavo;7;12;Pizza;Baiana;6;Tradicional;Nenhum;Bacon extra;Vinho;Vinho Rosé;6;Sem Gelo;6;24;Vale Refeição;Não
2024-09-24;Tuesday;Lara;9;12;Pizza;Pistache;6;Tradicional;Sem chocolate;Chocolate extra;Vinho;Vinho Rosé;6;Sem Gelo;6;24;Vale Refeição;Não
